x,y,z,u,v,dist,gsd,visible,change
733104.50,4050985.75,2445.91,4145,1983,417.1,0.110,1,stable
733105.50,4050985.75,2446.18,4140,1980,418.0,0.110,1,stable
733106.50,4050985.75,2446.55,4136,1976,418.9,0.110,1,stable
733107.50,4050985.75,2447.33,4132,1968,419.7,0.110,1,stable
733108.50,4050985.75,2447.33,4128,1968,420.6,0.111,1,stable
733211.50,4050985.75,2437.69,3775,2023,515.4,0.135,1,stable
733212.50,4050985.75,2437.76,3772,2022,516.3,0.136,1,stable
733392.50,4050985.75,2490.19,3407,1691,687.7,0.181,1,stable
733393.50,4050985.75,2490.46,3406,1690,688.7,0.181,1,stable
733394.50,4050985.75,2490.83,3404,1688,689.7,0.181,1,stable
733395.50,4050985.75,2491.45,3403,1685,690.6,0.181,1,stable
733091.50,4050984.75,2441.16,4211,2033,406.1,0.107,1,stable
733092.50,4050984.75,2441.57,4207,2028,407.0,0.107,1,stable
733093.50,4050984.75,2441.93,4202,2024,407.9,0.107,1,stable
733094.50,4050984.75,2442.35,4198,2020,408.7,0.107,1,stable
733106.50,4050984.75,2446.48,4145,1977,419.3,0.110,1,stable
733107.50,4050984.75,2447.24,4141,1969,420.2,0.110,1,stable
733108.50,4050984.75,2447.24,4136,1969,421.1,0.111,1,stable
733212.50,4050984.75,2438.02,3779,2020,516.7,0.136,1,stable
733213.50,4050984.75,2438.02,3776,2019,517.6,0.136,1,stable
733394.50,4050984.75,2490.98,3410,1687,689.9,0.181,1,stable
733395.50,4050984.75,2491.72,3408,1683,690.9,0.182,1,stable
733396.50,4050984.75,2492.15,3407,1681,691.9,0.182,1,stable
733102.50,4050983.75,2445.18,4171,1990,416.2,0.109,1,stable
733107.50,4050983.75,2447.20,4149,1969,420.6,0.111,1,stable
733212.50,4050983.75,2438.65,3786,2015,517.0,0.136,1,stable
733213.50,4050983.75,2438.65,3783,2015,517.9,0.136,1,stable
733214.50,4050983.75,2438.67,3781,2014,518.9,0.136,1,stable
733215.50,4050983.75,2438.98,3778,2012,519.8,0.137,1,stable
733394.50,4050983.75,2491.23,3415,1686,690.2,0.181,1,stable
733395.50,4050983.75,2491.91,3414,1682,691.2,0.182,1,stable
733396.50,4050983.75,2492.23,3412,1681,692.2,0.182,1,stable
733397.50,4050983.75,2492.33,3411,1680,693.2,0.182,1,stable
733102.50,4050982.75,2445.10,4180,1991,416.7,0.109,1,stable
733108.50,4050982.75,2447.14,4154,1970,422.0,0.111,1,stable
733109.50,4050982.75,2447.50,4149,1966,422.9,0.111,1,stable
733110.50,4050982.75,2447.81,4145,1963,423.7,0.111,1,stable
733395.50,4050982.75,2491.99,3419,1682,691.5,0.182,1,stable
733396.50,4050982.75,2492.29,3418,1680,692.5,0.182,1,stable
733108.50,4050981.75,2447.11,4162,1970,422.4,0.111,1,stable
733109.50,4050981.75,2447.48,4158,1966,423.3,0.111,1,stable
733110.50,4050981.75,2447.85,4154,1962,424.2,0.111,1,stable
733111.50,4050981.75,2448.08,4149,1960,425.1,0.112,1,stable
733205.50,4050981.75,2439.40,3820,2011,511.2,0.134,1,stable
733396.50,4050981.75,2492.16,3423,1681,692.7,0.182,1,stable
733407.50,4050981.75,2491.90,3406,1686,703.3,0.185,1,stable
733408.50,4050981.75,2492.25,3405,1684,704.3,0.185,1,stable
732982.50,4050980.75,2439.54,4966,2119,315.9,0.083,1,stable
732983.50,4050980.75,2439.32,4956,2121,316.7,0.083,1,stable
733110.50,4050980.75,2447.77,4162,1963,424.6,0.112,1,stable
733111.50,4050980.75,2448.08,4158,1960,425.5,0.112,1,stable
733407.50,4050980.75,2492.14,3412,1684,703.6,0.185,1,stable
733408.50,4050980.75,2492.54,3410,1682,704.6,0.185,1,stable
733409.50,4050980.75,2492.97,3409,1680,705.5,0.185,1,stable
733410.50,4050980.75,2493.46,3407,1678,706.5,0.186,1,stable
732981.50,4050979.75,2440.39,4987,2108,315.7,0.083,1,stable
732982.50,4050979.75,2440.16,4978,2111,316.5,0.083,1,stable
732983.50,4050979.75,2439.91,4969,2113,317.3,0.083,1,stable
732984.50,4050979.75,2439.91,4959,2112,318.1,0.084,1,stable
732985.50,4050979.75,2439.49,4950,2117,318.9,0.084,1,stable
733111.50,4050979.75,2448.08,4167,1960,426.0,0.112,1,stable
733112.50,4050979.75,2448.41,4162,1957,426.9,0.112,1,stable
733204.50,4050979.75,2439.65,3837,2009,511.0,0.134,1,stable
733407.50,4050979.75,2492.38,3417,1683,703.9,0.185,1,stable
733408.50,4050979.75,2492.78,3415,1681,704.8,0.185,1,stable
733409.50,4050979.75,2493.31,3414,1678,705.8,0.185,1,stable
733410.50,4050979.75,2493.75,3412,1676,706.8,0.186,1,stable
732983.50,4050978.75,2440.70,4981,2102,317.8,0.084,1,stable
732984.50,4050978.75,2440.49,4972,2104,318.6,0.084,1,stable
732985.50,4050978.75,2440.07,4962,2109,319.5,0.084,1,stable
732986.50,4050978.75,2439.92,4953,2110,320.3,0.084,1,stable
732987.50,4050978.75,2439.77,4944,2111,321.1,0.084,1,stable
733111.50,4050978.75,2448.21,4175,1959,426.4,0.112,1,stable
733112.50,4050978.75,2448.51,4171,1956,427.3,0.112,1,stable
733203.50,4050978.75,2439.27,3847,2012,510.5,0.134,1,stable
733204.50,4050978.75,2440.09,3844,2006,511.4,0.134,1,stable
733205.50,4050978.75,2441.02,3842,1998,512.2,0.135,1,stable
733408.50,4050978.75,2493.14,3421,1679,705.1,0.185,1,stable
733409.50,4050978.75,2493.63,3419,1677,706.1,0.186,1,stable
732983.50,4050977.75,2441.32,4993,2094,318.4,0.084,1,stable
732984.50,4050977.75,2441.06,4984,2097,319.2,0.084,1,stable
732985.50,4050977.75,2440.54,4975,2103,320.0,0.084,1,stable
732986.50,4050977.75,2440.45,4966,2103,320.8,0.084,1,stable
732987.50,4050977.75,2440.35,4956,2103,321.6,0.085,1,stable
732988.50,4050977.75,2440.15,4947,2105,322.4,0.085,1,stable
732989.50,4050977.75,2439.94,4938,2107,323.3,0.085,1,stable
733111.50,4050977.75,2448.31,4184,1958,426.9,0.112,1,stable
733112.50,4050977.75,2448.59,4180,1955,427.8,0.112,1,stable
733409.50,4050977.75,2493.97,3424,1675,706.4,0.186,1,stable
732984.50,4050976.75,2441.60,4996,2089,319.8,0.084,1,stable
732985.50,4050976.75,2441.18,4987,2094,320.6,0.084,1,stable
732986.50,4050976.75,2441.06,4978,2095,321.4,0.084,1,stable
732987.50,4050976.75,2440.87,4969,2096,322.2,0.085,1,stable
732988.50,4050976.75,2440.63,4959,2099,323.0,0.085,1,stable
732989.50,4050976.75,2440.39,4950,2101,323.8,0.085,1,stable
733112.50,4050976.75,2448.71,4188,1954,428.2,0.113,1,stable
733393.50,4050976.75,2491.20,3454,1686,691.2,0.182,1,stable
732986.50,4050975.75,2441.57,4990,2088,322.0,0.085,1,stable
732987.50,4050975.75,2441.36,4981,2090,322.8,0.085,1,stable
732988.50,4050975.75,2441.12,4972,2092,323.6,0.085,1,stable
732989.50,4050975.75,2440.84,4962,2095,324.4,0.085,1,stable
732990.50,4050975.75,2440.39,4953,2100,325.2,0.085,1,stable
733394.50,4050975.75,2491.09,3458,1687,692.4,0.182,1,stable
732986.50,4050974.75,2442.04,5002,2082,322.6,0.085,1,stable
732989.50,4050974.75,2441.16,4974,2091,325.0,0.085,1,stable
732990.50,4050974.75,2440.76,4965,2095,325.8,0.086,1,stable
733111.50,4050974.75,2449.10,4210,1950,428.2,0.113,1,stable
733401.50,4050974.75,2491.00,3452,1689,699.4,0.184,1,stable
733402.50,4050974.75,2491.28,3451,1688,700.4,0.184,1,stable
733403.50,4050974.75,2491.59,3449,1686,701.4,0.184,0,stable
732991.50,4050973.75,2441.26,4968,2088,327.2,0.086,1,stable
732992.50,4050973.75,2441.09,4959,2089,328.0,0.086,1,stable
733111.50,4050973.75,2449.37,4218,1947,428.7,0.113,1,stable
733209.50,4050973.75,2444.35,3866,1972,517.7,0.136,1,stable
733401.50,4050973.75,2491.00,3458,1689,699.7,0.184,1,stable
733402.50,4050973.75,2491.28,3456,1688,700.7,0.184,0,stable
733403.50,4050973.75,2491.59,3455,1686,701.6,0.184,1,stable
732989.50,4050972.75,2441.94,4999,2080,326.2,0.086,1,stable
732990.50,4050972.75,2441.83,4989,2081,327.0,0.086,1,stable
732993.50,4050972.75,2441.61,4962,2082,329.4,0.087,1,stable
733401.50,4050972.75,2491.14,3463,1688,700.0,0.184,1,stable
733402.50,4050972.75,2491.49,3461,1687,701.0,0.184,1,stable
733403.50,4050972.75,2491.82,3460,1685,701.9,0.184,1,stable
733404.50,4050972.75,2491.82,3458,1685,702.9,0.185,1,stable
733104.50,4050971.75,2444.75,4267,1992,423.5,0.111,1,stable
733401.50,4050971.75,2491.41,3468,1687,700.3,0.184,1,stable
733402.50,4050971.75,2491.63,3467,1686,701.2,0.184,1,stable
733106.50,4050969.75,2445.85,4275,1981,426.2,0.112,1,stable
733110.50,4050969.75,2449.20,4257,1949,429.7,0.113,1,stable
733107.50,4050968.75,2446.71,4279,1973,427.5,0.112,1,stable
733109.50,4050968.75,2448.58,4270,1955,429.3,0.113,1,stable
733110.50,4050968.75,2449.17,4265,1949,430.1,0.113,1,stable
733107.50,4050967.75,2446.84,4287,1971,428.0,0.112,1,stable
733108.50,4050967.75,2448.04,4283,1960,428.9,0.113,1,stable
733109.50,4050967.75,2448.56,4278,1955,429.7,0.113,1,stable
733110.50,4050967.75,2449.14,4274,1949,430.6,0.113,1,stable
733111.50,4050967.75,2449.71,4269,1944,431.5,0.113,1,stable
733463.50,4050967.75,2520.37,3398,1556,762.7,0.200,1,stable
733464.50,4050967.75,2520.81,3397,1554,763.7,0.201,1,stable
733107.50,4050966.75,2446.87,4296,1971,428.5,0.113,1,stable
733108.50,4050966.75,2448.06,4292,1960,429.3,0.113,1,stable
733109.50,4050966.75,2448.61,4287,1954,430.2,0.113,1,stable
733110.50,4050966.75,2449.18,4282,1949,431.1,0.113,1,stable
733111.50,4050966.75,2449.76,4278,1943,431.9,0.113,1,stable
733464.50,4050966.75,2520.62,3401,1555,764.0,0.201,1,stable
733106.50,4050965.75,2446.01,4309,1979,428.1,0.112,1,stable
733107.50,4050965.75,2446.77,4305,1972,429.0,0.113,1,stable
733108.50,4050965.75,2448.20,4300,1958,429.8,0.113,1,stable
733109.50,4050965.75,2448.75,4296,1953,430.7,0.113,1,stable
733110.50,4050965.75,2449.31,4291,1948,431.5,0.113,1,stable
733111.50,4050965.75,2449.93,4286,1942,432.4,0.114,1,stable
733106.50,4050964.75,2446.09,4318,1979,428.6,0.113,1,stable
733107.50,4050964.75,2446.81,4313,1972,429.4,0.113,1,stable
733108.50,4050964.75,2448.34,4309,1957,430.3,0.113,1,stable
733109.50,4050964.75,2448.87,4304,1952,431.1,0.113,1,stable
733110.50,4050964.75,2449.43,4299,1946,432.0,0.114,1,stable
733111.50,4050964.75,2450.08,4295,1940,432.9,0.114,1,stable
733107.50,4050963.75,2447.37,4322,1966,429.9,0.113,1,stable
733108.50,4050963.75,2448.67,4317,1954,430.8,0.113,1,stable
733109.50,4050963.75,2449.23,4313,1948,431.6,0.113,1,stable
733110.50,4050963.75,2449.78,4308,1943,432.5,0.114,1,stable
733111.50,4050963.75,2450.36,4303,1937,433.3,0.114,1,stable
733107.50,4050962.75,2447.46,4330,1965,430.4,0.113,1,stable
733108.50,4050962.75,2448.79,4326,1953,431.2,0.113,1,stable
733109.50,4050962.75,2449.34,4321,1947,432.1,0.114,1,stable
733110.50,4050962.75,2449.88,4317,1942,433.0,0.114,1,stable
733111.50,4050962.75,2450.42,4312,1937,433.8,0.114,1,stable
733112.50,4050962.75,2450.87,4307,1933,434.7,0.114,1,stable
733115.50,4050962.75,2451.77,4294,1924,437.3,0.115,1,stable
733118.50,4050962.75,2452.75,4280,1914,439.9,0.116,1,stable
733119.50,4050962.75,2453.00,4276,1912,440.8,0.116,1,stable
733108.50,4050961.75,2448.94,4334,1951,431.7,0.113,1,stable
733109.50,4050961.75,2449.41,4330,1947,432.6,0.114,1,stable
733110.50,4050961.75,2449.92,4325,1942,433.4,0.114,1,stable
733111.50,4050961.75,2450.43,4320,1937,434.3,0.114,1,stable
733112.50,4050961.75,2450.85,4316,1933,435.2,0.114,1,stable
733113.50,4050961.75,2450.85,4311,1933,436.1,0.115,1,stable
733115.50,4050961.75,2451.68,4302,1925,437.8,0.115,1,stable
733118.50,4050961.75,2452.98,4289,1912,440.4,0.116,1,stable
733119.50,4050961.75,2453.29,4284,1909,441.3,0.116,1,stable
733120.50,4050961.75,2453.34,4280,1909,442.2,0.116,1,stable
732950.50,4050960.75,2458.21,5598,1874,303.9,0.080,1,stable
733109.50,4050960.75,2449.44,4338,1946,433.1,0.114,1,stable
733110.50,4050960.75,2449.94,4333,1941,433.9,0.114,1,stable
733111.50,4050960.75,2450.37,4329,1937,434.8,0.114,1,stable
733112.50,4050960.75,2450.37,4324,1937,435.7,0.114,1,stable
733113.50,4050960.75,2450.83,4320,1933,436.5,0.115,1,stable
733114.50,4050960.75,2451.30,4315,1928,437.4,0.115,1,stable
733115.50,4050960.75,2451.82,4311,1923,438.3,0.115,1,stable
733119.50,4050960.75,2453.57,4293,1907,441.8,0.116,1,stable
733120.50,4050960.75,2453.61,4288,1906,442.6,0.116,1,stable
733121.50,4050960.75,2453.61,4284,1906,443.5,0.117,1,stable
733177.50,4050960.75,2445.24,4062,1970,493.7,0.130,1,stable
733178.50,4050960.75,2445.45,4059,1968,494.6,0.130,1,stable
733108.50,4050959.75,2448.87,4351,1952,432.7,0.114,1,stable
733109.50,4050959.75,2449.44,4347,1946,433.5,0.114,1,stable
733110.50,4050959.75,2449.91,4342,1942,434.4,0.114,1,stable
733111.50,4050959.75,2450.39,4337,1937,435.3,0.114,1,stable
733112.50,4050959.75,2450.39,4333,1937,436.1,0.115,1,stable
733113.50,4050959.75,2450.86,4328,1932,437.0,0.115,1,stable
733114.50,4050959.75,2451.37,4323,1927,437.9,0.115,1,stable
733115.50,4050959.75,2451.93,4319,1922,438.8,0.115,1,stable
733119.50,4050959.75,2453.77,4301,1905,442.2,0.116,1,stable
733120.50,4050959.75,2453.81,4296,1904,443.1,0.116,1,stable
733121.50,4050959.75,2453.81,4292,1904,444.0,0.117,1,stable
733122.50,4050959.75,2453.85,4287,1904,444.9,0.117,1,stable
733178.50,4050959.75,2445.72,4066,1966,495.0,0.130,1,stable
733179.50,4050959.75,2445.92,4063,1964,495.9,0.130,1,stable
733180.50,4050959.75,2446.35,4059,1960,496.8,0.131,1,stable
733206.50,4050959.75,2445.31,3974,1964,520.5,0.137,1,stable
733209.50,4050959.75,2446.17,3964,1957,523.2,0.137,1,stable
733109.50,4050958.75,2449.39,4355,1947,434.0,0.114,1,stable
733110.50,4050958.75,2449.91,4350,1942,434.9,0.114,1,stable
733111.50,4050958.75,2450.39,4346,1937,435.8,0.115,1,stable
733112.50,4050958.75,2450.39,4341,1937,436.6,0.115,1,stable
733113.50,4050958.75,2450.86,4336,1932,437.5,0.115,1,stable
733114.50,4050958.75,2451.44,4332,1927,438.4,0.115,1,stable
733115.50,4050958.75,2452.01,4327,1921,439.2,0.115,1,stable
733116.50,4050958.75,2452.55,4323,1916,440.1,0.116,1,stable
733119.50,4050958.75,2453.96,4309,1903,442.7,0.116,1,stable
733120.50,4050958.75,2454.07,4305,1902,443.6,0.117,1,stable
733121.50,4050958.75,2454.07,4300,1902,444.5,0.117,1,stable
733122.50,4050958.75,2454.12,4296,1901,445.4,0.117,1,stable
733123.50,4050958.75,2454.17,4291,1901,446.2,0.117,1,stable
733209.50,4050958.75,2446.17,3971,1957,523.6,0.138,1,stable
733110.50,4050957.75,2449.94,4359,1941,435.4,0.114,1,stable
733111.50,4050957.75,2450.53,4354,1936,436.2,0.115,1,stable
733112.50,4050957.75,2450.53,4349,1935,437.1,0.115,1,stable
733113.50,4050957.75,2450.94,4345,1931,438.0,0.115,1,stable
733114.50,4050957.75,2451.44,4340,1927,438.9,0.115,1,stable
733115.50,4050957.75,2452.01,4336,1921,439.7,0.116,1,stable
733119.50,4050957.75,2454.15,4317,1901,443.2,0.116,1,stable
733120.50,4050957.75,2454.32,4313,1900,444.1,0.117,1,stable
733121.50,4050957.75,2454.32,4308,1900,444.9,0.117,1,stable
733122.50,4050957.75,2454.39,4304,1899,445.8,0.117,1,stable
733123.50,4050957.75,2454.52,4299,1898,446.7,0.117,1,stable
733207.50,4050957.75,2445.93,3985,1959,522.2,0.137,1,stable
733110.50,4050956.75,2449.98,4367,1941,435.9,0.115,1,stable
733111.50,4050956.75,2450.50,4363,1936,436.7,0.115,1,stable
733112.50,4050956.75,2450.50,4358,1936,437.6,0.115,1,stable
733113.50,4050956.75,2450.98,4353,1931,438.5,0.115,1,stable
733114.50,4050956.75,2451.47,4349,1926,439.3,0.115,1,stable
733115.50,4050956.75,2452.07,4344,1921,440.2,0.116,1,stable
733120.50,4050956.75,2454.32,4321,1900,444.6,0.117,1,stable
733121.50,4050956.75,2454.51,4317,1898,445.4,0.117,1,stable
733122.50,4050956.75,2454.59,4312,1897,446.3,0.117,1,stable
733123.50,4050956.75,2454.87,4308,1895,447.2,0.118,1,stable
733112.50,4050955.75,2450.55,4366,1935,438.1,0.115,1,stable
733113.50,4050955.75,2451.02,4362,1931,439.0,0.115,1,stable
733114.50,4050955.75,2451.55,4357,1926,439.8,0.116,1,stable
733115.50,4050955.75,2452.10,4352,1920,440.7,0.116,1,stable
733116.50,4050955.75,2452.66,4348,1915,441.6,0.116,1,stable
733121.50,4050955.75,2454.51,4325,1898,445.9,0.117,1,stable
733122.50,4050955.75,2454.59,4320,1897,446.8,0.117,1,stable
733123.50,4050955.75,2454.87,4316,1895,447.7,0.118,1,stable
733124.50,4050955.75,2455.26,4312,1891,448.5,0.118,1,stable
733112.50,4050954.75,2450.57,4375,1935,438.6,0.115,1,stable
733113.50,4050954.75,2450.96,4370,1931,439.5,0.115,1,stable
733114.50,4050954.75,2451.48,4365,1926,440.3,0.116,1,stable
733115.50,4050954.75,2452.12,4361,1920,441.2,0.116,1,stable
733116.50,4050954.75,2452.71,4356,1915,442.0,0.116,1,stable
733122.50,4050954.75,2454.97,4329,1894,447.3,0.118,1,stable
733123.50,4050954.75,2455.08,4324,1893,448.1,0.118,1,stable
733124.50,4050954.75,2455.26,4320,1891,449.0,0.118,1,stable
733312.50,4050954.75,2463.46,3729,1835,620.4,0.163,1,stable
733113.50,4050953.75,2451.11,4378,1930,439.9,0.116,1,stable
733114.50,4050953.75,2451.58,4374,1925,440.8,0.116,1,stable
733115.50,4050953.75,2452.19,4369,1919,441.7,0.116,1,stable
733116.50,4050953.75,2452.73,4364,1914,442.5,0.116,1,stable
733117.50,4050953.75,2453.22,4360,1910,443.4,0.117,1,stable
733119.50,4050953.75,2454.74,4351,1896,445.1,0.117,1,stable
733124.50,4050953.75,2455.36,4328,1890,449.5,0.118,1,stable
733125.50,4050953.75,2455.69,4323,1887,450.4,0.118,1,stable
733312.50,4050953.75,2463.67,3735,1834,620.8,0.163,1,stable
733113.50,4050952.75,2452.01,4387,1921,440.4,0.116,1,stable
733114.50,4050952.75,2452.18,4382,1920,441.3,0.116,1,stable
733115.50,4050952.75,2452.36,4377,1918,442.2,0.116,1,stable
733116.50,4050952.75,2452.94,4373,1912,443.0,0.116,1,stable
733117.50,4050952.75,2453.42,4368,1908,443.9,0.117,1,stable
733119.50,4050952.75,2455.00,4359,1893,445.6,0.117,1,stable
733123.50,4050952.75,2456.24,4341,1882,449.1,0.118,1,stable
733312.50,4050952.75,2463.80,3741,1833,621.1,0.163,1,stable
733115.50,4050951.75,2452.96,4386,1912,442.6,0.116,1,stable
733116.50,4050951.75,2453.20,4381,1910,443.5,0.117,1,stable
733117.50,4050951.75,2453.64,4376,1906,444.4,0.117,1,stable
733311.50,4050951.75,2463.88,3749,1832,620.6,0.163,1,stable
733114.50,4050950.75,2453.39,4399,1908,442.3,0.116,1,stable
733115.50,4050950.75,2453.32,4394,1909,443.1,0.116,1,stable
733116.50,4050950.75,2453.53,4389,1907,444.0,0.117,1,stable
733117.50,4050950.75,2453.89,4385,1904,444.9,0.117,1,stable
733118.50,4050950.75,2454.40,4380,1899,445.7,0.117,1,stable
733311.50,4050950.75,2463.89,3755,1832,620.9,0.163,1,stable
733335.50,4050950.75,2472.19,3703,1784,643.5,0.169,1,stable
733115.50,4050949.75,2453.83,4403,1904,443.6,0.117,1,stable
733116.50,4050949.75,2453.88,4398,1904,444.5,0.117,1,stable
733117.50,4050949.75,2454.21,4393,1901,445.4,0.117,1,stable
733118.50,4050949.75,2454.65,4388,1897,446.2,0.117,1,stable
733119.50,4050949.75,2454.65,4384,1896,447.1,0.117,1,stable
733197.50,4050949.75,2449.20,4074,1935,516.4,0.136,1,stable
733311.50,4050949.75,2463.40,3761,1835,621.3,0.163,1,stable
733312.50,4050949.75,2463.99,3759,1832,622.2,0.163,1,stable
733334.50,4050949.75,2472.20,3711,1784,642.9,0.169,1,stable
733335.50,4050949.75,2472.50,3709,1782,643.9,0.169,1,stable
733113.50,4050948.75,2454.21,4421,1901,442.4,0.116,1,stable
733114.50,4050948.75,2454.31,4416,1900,443.3,0.116,1,stable
733115.50,4050948.75,2454.30,4411,1900,444.1,0.117,1,stable
733116.50,4050948.75,2454.21,4406,1901,445.0,0.117,1,stable
733117.50,4050948.75,2454.38,4401,1899,445.9,0.117,1,stable
733118.50,4050948.75,2454.82,4397,1895,446.7,0.117,1,stable
733119.50,4050948.75,2454.82,4392,1895,447.6,0.118,1,stable
733312.50,4050948.75,2464.27,3765,1830,622.6,0.164,1,stable
733313.50,4050948.75,2464.90,3762,1826,623.5,0.164,1,stable
733329.50,4050948.75,2471.97,3727,1784,638.6,0.168,1,stable
733330.50,4050948.75,2472.11,3725,1783,639.5,0.168,1,stable
733331.50,4050948.75,2472.15,3723,1783,640.5,0.168,1,stable
733332.50,4050948.75,2472.21,3721,1783,641.4,0.169,1,stable
733333.50,4050948.75,2472.24,3719,1783,642.3,0.169,1,stable
733334.50,4050948.75,2472.39,3717,1782,643.3,0.169,1,stable
733335.50,4050948.75,2472.80,3715,1780,644.2,0.169,1,stable
733114.50,4050947.75,2454.83,4424,1895,443.8,0.117,1,stable
733115.50,4050947.75,2454.82,4419,1895,444.6,0.117,1,stable
733116.50,4050947.75,2454.78,4414,1895,445.5,0.117,1,stable
733117.50,4050947.75,2454.79,4410,1895,446.4,0.117,1,stable
733118.50,4050947.75,2455.08,4405,1893,447.2,0.118,1,stable
733119.50,4050947.75,2455.08,4400,1892,448.1,0.118,1,stable
733121.50,4050947.75,2456.50,4391,1880,449.8,0.118,1,stable
733313.50,4050947.75,2465.11,3768,1825,623.9,0.164,1,stable
733315.50,4050947.75,2466.62,3764,1815,625.7,0.164,1,stable
733329.50,4050947.75,2472.25,3733,1782,638.9,0.168,1,stable
733330.50,4050947.75,2472.22,3731,1783,639.9,0.168,1,stable
733331.50,4050947.75,2472.33,3729,1782,640.8,0.168,1,stable
733332.50,4050947.75,2472.52,3727,1781,641.8,0.169,1,stable
733333.50,4050947.75,2472.53,3725,1781,642.7,0.169,1,stable
733334.50,4050947.75,2472.65,3723,1781,643.6,0.169,1,stable
733335.50,4050947.75,2472.95,3720,1779,644.6,0.169,1,stable
733336.50,4050947.75,2473.23,3718,1778,645.5,0.170,1,stable
733116.50,4050946.75,2455.44,4423,1889,446.0,0.117,1,stable
733117.50,4050946.75,2455.29,4418,1891,446.9,0.117,1,stable
733118.50,4050946.75,2455.41,4413,1890,447.7,0.118,1,stable
733119.50,4050946.75,2455.41,4408,1889,448.6,0.118,1,stable
733120.50,4050946.75,2456.40,4404,1880,449.4,0.118,1,stable
733122.50,4050946.75,2457.25,4394,1873,451.2,0.119,1,stable
733314.50,4050946.75,2466.50,3772,1816,625.2,0.164,1,stable
733315.50,4050946.75,2467.53,3770,1810,626.1,0.165,1,stable
733316.50,4050946.75,2468.30,3767,1805,627.1,0.165,1,stable
733317.50,4050946.75,2469.08,3765,1800,628.0,0.165,1,stable
733324.50,4050946.75,2471.60,3750,1786,634.6,0.167,1,stable
733325.50,4050946.75,2471.87,3748,1784,635.5,0.167,1,stable
733326.50,4050946.75,2472.16,3745,1783,636.5,0.167,1,stable
733327.50,4050946.75,2472.25,3743,1782,637.4,0.167,1,stable
733328.50,4050946.75,2472.54,3741,1781,638.4,0.168,1,stable
